Timestamp;a;b;q;d;hElAngle;hElvelocity
5803000;-243;1133;580;951;30797;42
5804000;-659;1229;734;900;-32515;42
5805000;-1027;1053;946;702;-30459;42
5806000;-1235;909;1078;909;-28303;42
5807000;-1299;1181;802;1211;-26095;42
5808000;-1251;957;641;1076;-23887;42
5809000;-1187;653;655;980;-21679;42
5810000;-1171;397;614;1019;-19339;42
5811000;-1027;29;640;943;-17214;42
5812000;-963;-3;240;766;-14851;42
5813000;-579;93;32;716;-12627;42
5814000;-435;-387;409;1137;-9710;42
5815000;-99;-691;532;642;-7351;42
5816000;141;-899;612;804;-4954;42
5817000;237;-1027;452;967;-2698;42
5818000;285;-915;430;794;-442;42
5819000;621;-547;577;691;1814;42
5820000;701;-691;609;589;3098;42
5821000;989;-1155;633;1180;5054;42
5822000;1197;-1427;327;1436;7294;42
5823000;1261;-1251;303;1421;9518;42
5824000;1245;-867;277;1195;12285;42
5825000;669;-51;821;858;14946;42
5826000;605;61;437;538;17190;42
5827000;541;45;246;520;19446;42
5828000;333;141;221;420;21702;42
5829000;157;381;293;427;23538;42
5830000;93;365;316;354;25642;42
5831000;221;1021;587;1128;27870;42
5832000;-3;1181;356;1008;30094;42
5833000;-211;1293;400;1367;32318;42
5834000;-579;973;622;708;-30814;42
5835000;-867;749;670;654;-28518;42
5836000;-915;749;687;727;-26278;42
5837000;-1155;637;575;809;-24038;42
5838000;-595;605;95;680;-21798;42
5839000;-659;413;296;735;-19894;42
5840000;-707;237;365;795;-17766;42
5841000;-867;-131;565;842;-15538;42
5842000;-723;-211;418;634;-13314;42
5843000;-483;-419;467;727;-11090;42
5844000;-275;-659;576;678;-8710;42
5845000;-83;-691;432;683;-6446;42
5846000;125;-515;380;274;-4376;42
5847000;253;-947;463;882;-2030;42
5848000;445;-1187;496;1323;178;42
5849000;925;-963;773;767;2086;42
5850000;1149;-1203;672;1249;4206;42
5851000;1325;-1427;605;1433;6430;42
5852000;1277;-1427;92;1421;8654;42
5853000;1341;-883;319;1241;10878;42
5854000;1437;-227;967;1191;13716;42
5855000;1261;13;971;1002;15686;42
5856000;1069;189;847;1105;17890;42
5857000;477;61;123;507;20098;42
5858000;493;77;145;681;22306;42
5859000;317;397;203;652;25078;42
5860000;125;589;370;719;26894;42
5861000;-195;893;500;891;29118;42
5862000;-339;941;575;809;31342;42
5863000;-483;1469;505;1084;-31970;42
5864000;-979;1341;776;1159;-29902;42
5865000;-1011;1357;394;1286;-27742;42
5866000;-1299;1021;732;1109;-25534;42
5867000;-1235;733;638;977;-23326;42
5868000;-1171;461;636;983;-21118;42
5869000;-1123;221;626;925;-18994;42
5870000;-1043;77;607;978;-16802;42
5871000;-995;-99;480;1033;-14578;42
5872000;-899;-211;409;1112;-12354;42
5873000;-739;-451;346;978;-9657;42
5874000;-259;-723;428;858;-7261;42
5875000;-67;-1171;648;981;-5037;42
5876000;253;-1027;566;943;-2813;42
5877000;493;-1139;633;968;-589;42
5878000;685;-1219;696;1076;1913;42
5879000;829;-1315;596;1298;3043;42
5880000;1245;-1715;703;1676;5043;42
5881000;1565;-1763;572;1865;7283;42
5882000;1693;-1635;407;1848;9507;42
5883000;1629;-1187;271;1542;12571;42
5884000;925;-515;137;698;14892;42
5885000;669;-387;24;692;17235;42
5886000;701;-323;-113;602;19459;42
5887000;877;525;576;1221;21683;42
5888000;429;445;355;668;24423;42
5889000;-67;557;408;397;26807;42
5890000;-227;621;464;541;29039;42
5891000;-403;589;503;369;31279;42
5892000;-483;509;552;211;-32017;42
5893000;-675;397;615;323;-30449;42
5894000;-867;861;751;845;-28421;42
5895000;-1091;845;649;807;-26189;42
5896000;-1027;861;608;931;-23965;42
5897000;-1123;717;578;1028;-21741;42
5898000;-1091;333;576;914;-19109;42
5899000;-851;13;623;805;-16749;42
5900000;-627;-19;311;517;-14513;42
5901000;-275;-131;441;611;-12273;42
5902000;-243;-547;501;633;-10173;42
5903000;-211;-659;524;695;-8021;42
5904000;-99;-1011;636;1275;-5869;42
5905000;221;-611;491;653;-3645;42
5906000;285;-1187;497;1108;-1421;42
5907000;541;-1219;498;1127;803;42
5908000;733;-1283;513;1234;2895;42
5909000;989;-1363;483;1400;5087;42
5910000;1213;-1395;385;1496;7327;42
5911000;1389;-1299;396;1461;9567;42
5912000;1437;-1011;453;1369;12225;42
5913000;1053;-419;177;898;14757;42
5914000;685;-3;539;596;16857;42
5915000;813;157;499;821;19097;42
5916000;765;413;591;1165;21337;42
5917000;637;605;419;944;23565;42
5918000;221;525;445;1167;25789;42
5919000;285;1037;405;1064;28013;42
5920000;-131;781;442;737;30237;42
5921000;-419;941;503;808;32461;42
5922000;-643;1277;564;1299;-30875;42
5923000;-835;1325;545;1013;-28647;42
5924000;-1155;989;757;1075;-26407;42
5925000;-1283;541;1042;960;-23887;42
5926000;-1123;573;535;853;-21927;42
5927000;-1043;29;559;910;-19807;42
5928000;-1043;13;729;916;-17619;42
5929000;-867;-163;603;917;-15395;42
5930000;-803;-419;712;1183;-13171;42
5931000;-531;-307;347;801;-10947;42
5932000;-419;-547;434;916;-8663;42
5933000;-259;-755;416;1058;-6419;42
5934000;-51;-1219;573;1484;-4195;42
5935000;429;-835;669;919;-1971;42
5936000;493;-1315;571;1241;253;42
5937000;989;-1587;687;1442;2321;42
5938000;1405;-1379;1034;1138;4632;42
5939000;1453;-1555;581;1581;6717;42
5940000;1357;-1379;423;1600;8941;42
5941000;1661;-691;929;1336;11165;42
5942000;1677;-355;1032;1344;13569;42
5943000;1085;-339;390;1114;15853;42
5944000;973;-179;250;1043;18077;42
5945000;957;-147;70;962;20301;42
5946000;1005;317;243;1247;22525;42
5947000;573;589;432;1114;24713;42
5948000;173;781;551;810;26937;42
5949000;-3;1469;681;1408;29457;42
5950000;-419;1389;714;1248;31417;42
5951000;-835;1421;905;1153;-31879;42
5952000;-1203;1293;1017;995;-29988;42
5953000;-1347;1181;921;1302;-27715;42
5954000;-1507;1453;734;1395;-25491;42
5955000;-1123;1437;-21;1442;-23267;42
5956000;-1299;893;594;1197;-21043;42
5957000;-1603;333;1088;1217;-18963;42
5958000;-1459;-115;1068;1412;-16787;42
5959000;-1315;-99;634;1378;-14007;42
5960000;-931;-115;466;1337;-12200;42
5961000;-803;-707;562;1244;-8927;42
5962000;29;-867;701;686;-6343;42
5963000;237;-755;523;571;-4107;42
5964000;381;-803;527;536;-1851;42
5965000;509;-691;508;422;405;42
5966000;541;-691;404;626;2661;42
5967000;557;-995;208;1125;3258;42
5968000;1197;-1827;661;1758;5025;42
5969000;1629;-1907;642;2061;7265;42
5970000;2157;-1507;953;1989;9473;42
5971000;1981;-1395;454;1884;12905;42
5972000;1005;-195;549;985;15607;42
5973000;765;349;933;963;17689;42
5974000;461;125;320;524;19929;42
5975000;157;141;210;465;22169;42
5976000;93;445;369;532;24181;42
5977000;-35;397;413;638;26321;42
5978000;-67;701;411;603;28529;42
5979000;-355;669;591;498;30599;42
5980000;-579;749;534;604;-32591;42
5981000;-819;861;647;666;-30251;42
5982000;-963;477;898;505;-27975;42
5983000;-931;717;650;695;-25735;42
5984000;-851;397;567;725;-23635;42
5985000;-915;221;1058;580;-21255;42
5986000;-707;157;599;770;-19447;42
5987000;-1011;-3;703;1003;-17351;42
5988000;-995;-371;882;1233;-15262;42
5989000;-499;-131;383;872;-12899;42
5990000;-451;-595;624;820;-10675;42
5991000;-195;-755;667;840;-8187;41
5992000;-3;-803;564;728;-5911;41
5993000;125;-867;492;871;-3723;41
5994000;237;-1155;395;1088;-1531;41
5995000;397;-1315;489;1057;524;41
5996000;765;-1507;426;1416;2601;42
5997000;861;-1379;411;1252;4721;42
5998000;1373;-1491;620;1617;6929;42
5999000;1501;-1283;438;1474;8999;42
6000000;1389;-883;600;1280;11345;42
6001000;1373;-579;533;1197;13685;41
6002000;1005;-515;115;901;15925;41
6003000;1261;237;916;1355;18117;41
6004000;829;-19;245;920;20309;41
6005000;669;221;223;839;22775;41
6006000;509;397;317;999;24657;42
6007000;221;749;380;832;26849;42
6008000;189;1357;616;1485;28919;42
6009000;-323;1373;651;1340;31265;42
6010000;-803;1485;870;1237;-32063;42
6011000;-1299;1517;1050;1207;-29927;42
6012000;-1539;1389;1175;1074;-27881;42
6013000;-1539;1453;892;1425;-25535;42
6014000;-1539;1149;315;1468;-23327;42
6015000;-1251;861;251;1229;-21119;42
6016000;-1363;349;711;1195;-18747;42
6017000;-1555;285;474;1056;-16831;42
6018000;-1219;-51;565;1386;-14623;42
6019000;-979;141;72;1002;-12415;42
6020000;-915;-611;476;1227;-9415;42
6021000;-179;-995;741;915;-6967;42
6022000;61;-915;525;948;-4755;42
6023000;253;-803;684;609;-2531;42
6024000;509;-1155;673;851;-307;42
6025000;749;-867;931;545;1565;42
6026000;1021;-1443;690;1305;3649;42
6027000;1165;-1507;371;1610;6133;42
6028000;1421;-1139;663;1286;8065;42
6029000;1245;-1155;322;1363;10273;42
6030000;1261;-883;249;1276;12937;42
6031000;941;-339;279;854;15285;42
6032000;765;-499;-89;564;17501;42
6033000;829;-19;305;799;19725;42
6034000;733;109;247;791;21949;42
6035000;349;205;380;392;24581;42
6036000;-19;589;409;620;26941;42
6037000;77;1117;508;1164;29177;42
6038000;-531;637;500;390;31417;42
6039000;-419;1053;471;791;-31879;42
6040000;-803;669;645;319;-30083;42
6041000;-771;1037;612;856;-27991;42
6042000;-1011;909;596;919;-25902;42
6043000;-851;1053;21;1185;-23539;42
6044000;-1075;541;504;989;-21315;42
6045000;-963;621;1;866;-19019;42
6046000;-931;13;615;902;-16759;42
6047000;-931;-179;603;982;-14519;42
6048000;-675;-163;335;738;-12279;42
6049000;-387;-563;556;846;-10039;42
6050000;29;-563;544;825;-7757;42
6051000;-211;-979;598;1152;-5971;42
6052000;93;-915;626;599;-3591;42
6053000;301;-1283;497;1250;-1351;42
6054000;237;-1139;901;889;889;42
6055000;1053;-1331;641;1397;2913;42
6056000;1085;-1811;383;1433;5093;42
6057000;1549;-1587;599;1728;7337;42
6058000;1581;-1571;150;1914;9577;42
6059000;1693;-1123;453;1575;12489;42
6060000;1133;-291;564;900;14917;42
6061000;733;-211;70;569;17425;42
6062000;877;365;490;994;19385;42
6063000;541;253;424;698;21625;42
6064000;541;653;453;916;23604;42
6065000;301;541;342;502;25905;42
6066000;125;813;447;734;28113;42
6067000;-179;909;418;891;30321;42
6068000;-419;1101;490;882;32529;42
6069000;-755;1117;640;1000;-30655;42
6070000;-1395;1181;651;1190;-28375;42
6071000;-1155;941;726;1031;-26135;42
6072000;-947;1101;41;1046;-23615;42
6073000;-1059;461;595;936;-21795;42
6074000;-1027;-3;1078;877;-19535;42
6075000;-899;205;361;789;-17347;42
6076000;-723;157;-178;514;-15123;42
6077000;-659;-291;454;783;-12899;42
6078000;-531;-515;529;1062;-10675;42
6079000;-643;-611;414;809;-8391;42
6080000;-163;-611;328;1107;-6147;42
6081000;-35;-995;430;983;-3923;42
6082000;173;-1155;441;1065;-1699;42
6083000;605;-1411;596;1311;525;42
6084000;813;-1523;551;1502;2577;42
6085000;1085;-1523;260;1532;4925;42
6086000;1565;-1123;859;1121;7149;42
6087000;1469;-915;748;1298;9373;42
6088000;1197;-947;329;1235;11458;42
6089000;1133;-419;383;1041;13773;42
6090000;1117;-451;253;1050;15981;42
6091000;1037;-579;-138;975;18205;42
6092000;1021;45;205;1083;20985;42
6093000;893;-3;55;731;23126;42
6094000;445;829;446;1128;25534;42
6095000;45;765;455;769;27774;42
6096000;-243;1021;547;891;30014;42
6097000;-579;1021;668;758;32254;42
6098000;-627;1373;547;1053;-31042;42
6099000;-1043;1005;801;865;-29702;42
6100000;-1507;1293;1236;1457;-27726;42
6101000;-1603;1341;870;1615;-25625;42
6102000;-1539;1453;633;1667;-23262;42
6103000;-1635;925;592;1412;-20426;42
6104000;-1123;509;254;808;-18022;42
6105000;-1027;-51;665;1007;-15528;42
6106000;-867;-179;393;950;-13582;42
6107000;-595;-483;576;873;-11358;42
6108000;-291;-387;329;465;-8690;42
6109000;-19;-867;463;437;-6074;42
6110000;189;-739;510;613;-3830;42
6111000;349;-803;560;836;-1574;42
6112000;509;-867;469;584;682;42
6113000;621;-851;531;720;1966;42
6114000;1069;-1203;627;1300;3934;42
6115000;1085;-1379;581;1323;6178;42
6116000;1165;-1539;56;1416;8402;42
6117000;1485;-1091;390;1360;10626;42
6118000;1277;-787;235;1202;13582;42
6119000;765;-227;267;734;16026;42
6120000;349;173;741;817;18254;42
6121000;397;93;255;415;20354;42
6122000;285;301;290;425;22734;42
6123000;125;269;239;156;24638;42
6124000;-19;701;446;587;26766;42
6125000;-147;925;514;707;28994;42
6126000;-275;1133;448;916;31218;42
6127000;-563;909;544;738;-32094;42
6128000;-931;733;973;590;-29906;42
6129000;-963;957;706;850;-27682;42
6130000;-1043;717;850;894;-25442;42
6131000;-995;925;4;1008;-23202;42
6132000;-995;237;689;827;-20962;42
6133000;-1155;29;594;841;-18938;42
6134000;-1043;-115;758;891;-16782;42
6135000;-915;-227;688;982;-14558;42
6136000;-355;-67;249;552;-12334;42
6137000;-387;-531;569;891;-9832;42
6138000;-227;-771;655;865;-7929;42
6139000;-259;-1091;652;1412;-5898;42
6140000;29;-1123;566;1301;-3690;42
6141000;237;-1395;532;1335;-1620;42
6142000;573;-1763;498;1621;726;42
6143000;1229;-1395;885;1354;2850;42
6144000;1389;-1571;707;1588;5042;42
6145000;1421;-1619;325;1626;7127;42
6146000;1645;-1315;569;1549;9490;42
6147000;1581;-1059;429;1400;12176;42
6148000;1133;-243;522;862;14832;42
6149000;829;-35;351;771;16764;42
6150000;669;45;300;691;18972;42
6151000;573;29;87;630;21180;42
6152000;493;221;108;794;23508;42
6153000;301;477;278;669;25756;42
6154000;29;685;369;742;27964;42
6155000;-243;845;437;678;30172;42
6156000;-531;765;615;545;32380;42
6157000;-851;1037;925;736;-30936;42
6158000;-1411;1181;758;1316;-28724;42
6159000;-963;1389;239;1265;-26378;42
